192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,67,Bull Shark ,Carcharhinus leucas ,"Bull sharks have a blunt snout, a stocky body and broadly triangular serrated teeth in their upper jaw.  At full maturity, these powerful predators can attain over three metres, and 200 kilograms. The Bull Shark (<i>Carcharhinus leucas</i>) has a diet of bony fish, turtles, birds, squid, other sharks, dolphins and terrestrial mammals (occasionally including humans).  In the murky water, where they are usually found, they often use a testing 'bump and bite' technique before seriously attacking their prey.   Occurring in all tropical to warm temperate seas, Bull Sharks tolerate both salt and fresh water. Juveniles generally head up-river to avoid large sharks and take advantage of abundant food resources.  ",,Carcharhinus leucas_2008-05-07_IBanks.bmp,Ian Banks,
192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,57,Giant Red Bull Ant ,Myrmecia gulosa,"The Giant Red Bull Ant, <i>Mymecia gulosa</i>, is one of the largest <i>Mymecia</i> species, almost reaching two and a half centimetres in length. It was one of the first insects to be named from Australia and obviously captured the attention of Sir Joseph Banks who collected it on Captain Cook's voyage in 1770. It occurs in open forest and woodlands from southern Queensland to Victoria. Bull ants have extremely keen vision, massive jaws and an extremely potent, painful sting, making them formidable hunters. They prey on insects and other spineless game that they bring back to their underground nests to feed the legless, white ant grubs.",,myrmecia_gulosa_ox746_jw.tif,,
192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,75,Yellow-tailed Black Cockatoo,Calyptorhynchus funereus,"The Yellow-tailed Black Cockatoo is common across Queensland in well-vegetated areas from the coast to the mountain ranges. This species of bird is also a often seen in Brisbane, moving amongst the parks and gardens throughout the city. With its creaky, high-pitched screeches and chuckling calls, the appearance of the Yellow-tailed Black Cockatoo was once thought to be associated with the coming of rain, hence its occasional moniker, the Rainbird. Their sharp, narrow beaks are well suited to extracting seeds from pine cones or banksias or hooking out wood-boring beetle larvae from deep inside eucalypt or wattle branches.",,calyptorhynchus_funereus_ps108_rv.jpg,,
192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,99,Dugong (Sea Cow),Dugong dugon,"Easily identified by their distinctive trunk-like upper lip, Dugongs grow to approximately three metres long, and weigh between 200 and 400 kilograms at full maturity.  Dugongs feed on seagrasses and occasionally sea squirts.  During their long life (sometimes 70 years!) females give birth only a few times.  A significant proportion of the world's Dugong population is found in the warm waters off the Queensland Coast from the Gulf of Carpentaria, along the Great Barrier Reef down to Moreton Bay.  While no longer hunted, Dugongs are threatened with numbers declining as a result of habitat loss, boat propeller strikes and entanglement and drowning in gill-nets.",,db4957.tif,,I LOVE DUGONGS!!! THEY ARE SO CUTE!!!
192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,102,Common Stingaree,Trygonoptera testacea,"The Common Stingaree is one of 29 species of stingray occurring in the shallow tidal flats and seabeds of Queensland. The base of their tails are armed with barbed stinging spines covered in mucus and skin which, when disturbed, release a potent venom. Stingrays will often move close inshore on the rising tide to feed on small fish, crabs, yabbies and worms. Lying motionless and partially buried in sediment, the stingray thrusts its tail upward if trodden on, sometimes with such force that it will leave the broken barbed spine embedded in the victim, oozing venom into the wound.\
\
",,Trygonoptera testacea_IB1354.jpg,Ian Banks,Aweome!!!
192,Jasmin's Collection,because i enjoy the subjects that they are in,21/06/12 12:36,96,Ichthyosaur,Platypterygius longmani ,"This spectacular skull and partial skeleton of <i>Platypterygius longmani</i> was found on Dunluce Station near Hughenden, Queensland in 1935. <i>Platypterygius longmani</i> is a species of ichthyosaur-a large dolphin-like marine reptile that lived in the Eromanga Sea of central and western Queensland between 110 and 105 million years ago.  They had four broad flippers and a powerful, vertically positioned tail that propelled them through the water at great speeds.  ",,platypterygius_longmani_oc801_v1.tif,,I also like dinosaurs
193,jade's Collection,they are awesome,21/06/12 12:38,15,Harlequin hat ,,"This hat is part of a Harlequin costume worn in the World Expo 88 parades in Brisbane.  There were a number of Harlequins in the parade, with variations of the same costume. The parade, produced by Mike Mullins, ran twice daily for the duration of the Expo. The lunchtime parade featured floats of giant food items, while the evening parade was themed around fantasy. The floats were accompanied by a troupe of performers, called the Expo City Ensemble. After Expo 88, many of these costumes, including this harlequin hat, were sold to the Darling Harbour Authority and used in public entertainment at Darling Harbour, Sydney.",H42435,db5834,,"georgie and abbie  was here@\
  12 84"
193,jade's Collection,they are awesome,21/06/12 12:38,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,Butterflies are AWESOME!!!!!!!!!!!!!!!!!!!!!
193,jade's Collection,they are awesome,21/06/12 12:38,106,Coxen's Double-eyed Fig-parrot,Cyclopsitta diophthalma coxeni,"The decline of the critically endangered Coxen's Double-eyed Fig-parrot, a subspecies of the eastern Australian Double-eyed Fig-parrot, was first reported in the early 1920s. These small green birds were once abundant in the Gympie region, Blackall Range, Enoggera and in the Brookfield Scrubs, where local rainforests were rich with native figs. Clearing of the fig-filled lowland rainforests of south-east Queensland and northern New South Wales has had a devastating impact on the population of this species. It is listed as endangered, not only by the Queensland and New South Wales Governments, but also under the Commonwealth Environment Protection and Biodiversity Conservation Act.",,Coxens_Fig_Parrot.jpg,,I really like the bright colours
193,jade's Collection,they are awesome,21/06/12 12:38,75,Yellow-tailed Black Cockatoo,Calyptorhynchus funereus,"The Yellow-tailed Black Cockatoo is common across Queensland in well-vegetated areas from the coast to the mountain ranges. This species of bird is also a often seen in Brisbane, moving amongst the parks and gardens throughout the city. With its creaky, high-pitched screeches and chuckling calls, the appearance of the Yellow-tailed Black Cockatoo was once thought to be associated with the coming of rain, hence its occasional moniker, the Rainbird. Their sharp, narrow beaks are well suited to extracting seeds from pine cones or banksias or hooking out wood-boring beetle larvae from deep inside eucalypt or wattle branches.",,calyptorhynchus_funereus_ps108_rv.jpg,,These are at my house
193,jade's Collection,they are awesome,21/06/12 12:38,76,Powerful Owl ,Ninox strenua,"Rarely seen in flight, the Powerful Owl averages a massive 65 centimetres in length, has huge talons for hunting and a deep, measured call. It inhabits large but scattered territories around Brisbane and coastal southern Queensland of up to 1000 hectares. The Powerful Owl, sometimes known as the Eagle Owl or Great Scrub Owl, makes its home in forest, scrub, woodlands and pine plantations, roosting in the dense vegetation. Its main prey is medium-sized mammals, including possums, gliders, flying foxes and rats, but it may also feed on small birds and insects from time to time.  ",,ninox_strenua_oe896_gc_v2.jpg,,Me likie
194,katie's Collection,,22/06/12 15:09,130,Kimberley point,,"Traditionally, Kimberley points were made from a variety of fine-grained stone and were between one to eight centimetres in length.  The European settlement of Australia introduced new materials such as glass, ceramic and metal to Aboriginal people, creating new opportunities in artefact production. Glass was well suited to the production of Kimberley points, which led to their increased demand - from both Aboriginal exchange networks and trade with non-Aboriginal people. Finely finished glass points up to 20 centimetres long have been documented.",,db4806,,
194,katie's Collection,,22/06/12 15:09,48,Peter Beattie's dragon statue,,"One of a pair, this Chinese dragon statue was presented to former Queensland Premier Peter Beattie by the Chinese community of Queensland. During his time as premier, Beattie embraced the multicultural nature of Queensland society and held a clear stance against racism.  This gift was given in recognition of his views. Beattie was elected to Parliament as the Member for Brisbane Central in 1989.  He became leader of the Labor Party in 1996 and premier of Queensland in 1998.  Beattie identified this pair of dragon statues as one of the most evocative gifts he received during his time as premier. ",H25561,db5074,,
194,katie's Collection,,22/06/12 15:09,71,Little Red Flying Fox ,Pteropus scapulatus,"A species of bat native to northern and eastern Australia, the Little Red Flying Fox is the smallest of the mainland Australian flying foxes. Little Red Flying Foxes roost very closely together in sites close to ground-level and often in camps belonging to other, larger flying foxes. They are a nomadic species, randomly following waterways and changing the direction of their flight patterns on an almost nightly basis. The diet of the Little Red Flying Fox consists primarily of the nectar and pollen of eucalypt blossoms. It navigates by sight and smell alone and does not echolocate by detecting sound reflection off objects.",,pteropus_scapulatus_pk830_gc_v1.jpg,,
194,katie's Collection,,22/06/12 15:09,70,Gould's Wattled Bat,Chalinolobus gouldi,"Gould's Wattled Bat is named after famous 19th century English naturalist, John Gould.  Gould worked alongside Sir Charles Darwin, identifying and describing bird and mammal species. Gould's Wattled Bats are as common in wooded areas as they are in urban settings, and are frequently seen at dusk, flying around dams and other watering holes. While some males will choose to roost alone, a colony will often average around 30 bats, with the largest colonies growing to around 200. Interestingly, the female of the species can store fertile sperm for at least 33 days, allowing conception long after mating has occurred. ",,chalinolobus_gouldii_pa553_jw.jpg,,
194,katie's Collection,,22/06/12 15:09,73,Double-barred Finch ,Taeniopygia bichenovii,"The dainty Double-barred Finch is a gregarious seed-eating bird found in dry savannah, tropical low grassland and shrubland habitats around northern and eastern Australia.  It breeds in the spring and summer months after the wet season when food is abundant, building an almost spherical nest of dry grass a couple of metres above the ground. This species of small finch is also sometimes referred to as the Bicheno Finch, commemorating James Ebenezer Bicheno, a colonial secretary of Van Diemen's Land, appointed in 1842; or the Owl Finch, due to the dark ring of feathers around its face.",,taeniopygia_bichenovii_gc_db1431.jpg,,
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,Beautif
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,111,Brisbane Tube Spider,Arbanitis longipes,"The Brisbane Trapdoor is a ground hunting spider that lives in earth burrows most commonly along embankments where there is little leaf litter.  Their carefully-crafted burrows are lined with a silk stocking and can extend up to 40 centimetres.  Despite the name Brisbane Trapdoor, their burrows are door-less.  Instead, their entrance is  lined with dead leaves bound with silk and completely open.  As the name suggests, the Brisbane Trapdoor is found in Brisbane and in coastal areas along the border of Queensland and New South Wales.  No bites have been recorded and the Brisbane Trapdoor is not believed to be dangerous.",,arbanitis_longipes_pa057_jw.jpg,,"fgftg\
"
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,42,Pineapple peeler,,"Pineapples are synonymous with the tropical produce of Queensland. In 1971 Brisbane resident, Ray Ashdown, watched his wife skin a pineapple before slicing it. Convinced there was a better way, he devised this prototype pineapple peeler. Ray took his prototype to the ABC Inventors programme, where it was featured in 1970. After an enthusiastic response it was developed, patented, manufactured and sold worldwide with the slogan 'makes eating pineapple a real pleasure'. The final product was made with yellow plastic. It made a colourful and useful addition to Queensland kitchen drawers.",H22737,DB4886,,
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,74,Intermediate egret,Ardea intermedia,"Tall and long-legged, the Intermediate Egret is sometimes known as the Plumed Egret or White Heron. The Intermediate Egret eats fish, frogs, crustaceans and insects, and can be spotted year round throughout eastern and northern Australia stalking its prey slowly and methodically in shallow water, including flooded fields. While usually white with a yellow face, the Intermediate Egret's face takes on a pea-green hue during breeding and its beak turns from yellow to red. It also develops fine plumes of loose feathers along its back and breast.",,ardea_intermedia_gc_db0139.jpg,,\N
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,95,Titanosaur vertebra fossil ,Titanosaur sp.,"<i>Wintonotitan wattsi</i> was a large plant-eating dinosaur with a long neck, long tail and elephant-like legs. Weighing up to 20 tonnes, these animals were the largest land-based animals to have ever walked the Australian outback. <i>Wintonotitan</i> is one of many new species of titanosaur sauropod dinosaurs to have been discovered in outback Queensland in the last decade",,Titanosaur.jpg,,fhujj
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,22,"Ellis Rowan painting - \
 Ulysses Butterfly",,"Ellis Rowan was one of Australia's most celebrated botanical artists. An adventurous, emancipated woman, she trekked to remote parts of Australia and New Guinea in search of subjects to paint. She found the tropical flowers 'more beautiful than all' and made six visits to Queensland between the years 1887 and 1913. This painting is one of a collection of 125 paintings acquired in 1912 by the Queensland Government from the artist's exhibition in Brisbane.",H20461.107,,,
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,69,Agassiz's Glassfish ,Ambassis agassizii,"Agassiz's Glassfish is usually found feeding on small aquatic invertebrates in slow-flowing or still freshwaters. It occurs in creeks and lagoons of coastal streams of Queensland, south of Cairns, as well as the Murray-Darling system. It is considered endangered in New South Wales and extinct in the Victorian portion of the Murray-Darling.  An attractive aquarium fish, their common name is derived from the glass-like transparency of their bodies. During her life, the female <i>Ambassis agassizii</i> will spawn about 2,000 eggs.  They reproduce when water temperatures reaches about 23 degrees celcius, usually between October and December.   ",,ambassis_agassizii_pn578_gc.jpg,,"baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa\
"
195,daniel mcgrath's Collection,there nadd,24/06/12 15:32,70,Gould's Wattled Bat,Chalinolobus gouldi,"Gould's Wattled Bat is named after famous 19th century English naturalist, John Gould.  Gould worked alongside Sir Charles Darwin, identifying and describing bird and mammal species. Gould's Wattled Bats are as common in wooded areas as they are in urban settings, and are frequently seen at dusk, flying around dams and other watering holes. While some males will choose to roost alone, a colony will often average around 30 bats, with the largest colonies growing to around 200. Interestingly, the female of the species can store fertile sperm for at least 33 days, allowing conception long after mating has occurred. ",,chalinolobus_gouldii_pa553_jw.jpg,," madd\
\
"
196,caitlin's Collection,,25/06/12 15:10,59,Richmond Birdwing,Ornithoptera richmondia,"The Richmond Birdwing is one of Australia's largest and most spectacular butterflies. The drab-coloured females are huge, with a wingspan of nearly 15 centimetres, but it's the black and metallic green males that are truly eye-catching. The Richmond Birdwing occurs only in rainforest in south-east Queensland and north-east New South Wales. The distribution of the Richmond Birdwing has contracted to less than half its former range due the clearing of rainforest, especially in the lowlands. Programs to replant the food plants of the caterpillars are attempting to reverse the decline of this beautiful butterfly.",,cosmozosteria_subzonata_pj968_jw.jpg,,
196,caitlin's Collection,,25/06/12 15:10,22,"Ellis Rowan painting - \
 Ulysses Butterfly",,"Ellis Rowan was one of Australia's most celebrated botanical artists. An adventurous, emancipated woman, she trekked to remote parts of Australia and New Guinea in search of subjects to paint. She found the tropical flowers 'more beautiful than all' and made six visits to Queensland between the years 1887 and 1913. This painting is one of a collection of 125 paintings acquired in 1912 by the Queensland Government from the artist's exhibition in Brisbane.",H20461.107,,,
196,caitlin's Collection,,25/06/12 15:10,99,Dugong (Sea Cow),Dugong dugon,"Easily identified by their distinctive trunk-like upper lip, Dugongs grow to approximately three metres long, and weigh between 200 and 400 kilograms at full maturity.  Dugongs feed on seagrasses and occasionally sea squirts.  During their long life (sometimes 70 years!) females give birth only a few times.  A significant proportion of the world's Dugong population is found in the warm waters off the Queensland Coast from the Gulf of Carpentaria, along the Great Barrier Reef down to Moreton Bay.  While no longer hunted, Dugongs are threatened with numbers declining as a result of habitat loss, boat propeller strikes and entanglement and drowning in gill-nets.",,db4957.tif,,
196,caitlin's Collection,,25/06/12 15:10,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,
196,caitlin's Collection,,25/06/12 15:10,90,Green Turtle,Chelonia mydas ,"The Green Turtle inhabits rocky and coral reefs and inshore sea grass beds in coastal tropical and subtropical waters and feeds mainly on algae, sea grass, mangrove seeds and jellyfish. In eastern Australia, most nesting occurs on islands associated with the Great Barrier Reef. The world's largest Green Turtle nesting aggregation is at Raine Island,north-eastern Queensland. Female Green Turtles lay about 115 eggs several times in a season but may have five year intervals between breeding seasons. Green Turtles grow to a shell length of 125 cm. The adult shell is reddish-brown, mottled with black but juveniles have a distinctive sun-ray pattern.",,chelonia_mydas_nx983_gc.tif,,
196,caitlin's Collection,,25/06/12 15:10,54,Bikini,,"This navy and white reversible bikini was made by Queensland fashion designer Paula Stafford for her daughter, Francis Stafford, in the mid 1960s. Paula Stafford operated from the Gold Coast, and as the controversy over the briefness of Stafford bikinis grew, so too did the popularity of the Stafford brand and Paula's risque styles were quickly embraced by beach bunnies across the country. Considered the pioneer of Australian swimwear, and our most well known bikini designer, Stafford is now in her nineties and still resides on the Gold Coast.",H19831.1-2,db4967,,
196,caitlin's Collection,,25/06/12 15:10,82,Freshwater Crocodile,Crocodylus johnstoni,"The Freshwater Crocodile is a medium-sized crocodile, growing to around 3 metres in length. In Queensland, this species is found in the coastal rivers, streams and lagoons of the tropical north.  It was first recorded and collected in the upper reaches of the Herbert River in far north Queensland by Sub-inspector Johnstone and was described by Gerard Krefft from the Australian Museum, in the early 1870s. The Freshwater Crocodile eats crustaceans, fish, reptiles, birds and small mammals. Attacks on humans are rare and probably accidental, generally occurring in water with low visibility. These crocodiles will also sometimes ingest Cane Toads with fatal consequences. ",,86_FW Crocnr708.jpg,,
196,caitlin's Collection,,25/06/12 15:10,66,Dodd Specimen,,"This arrangement of butterflies is part of the F.P. & A.P. Dodd Collection of Tropical Insects. Frederick Parkhurst Dodd (1861-1937) was an iconic figure in Australian entomology, known as the 'Butterfly Man of Kuranda'. The Jezebels (<i>Delias</i> spp.) in this case were collected by his third son, Alan Parkhurst Dodd (1896-1981), also an accomplished entomologist, during trips to New Guinea in 1949, 1955 and 1962. They were arranged to complement his father's original collection.  Jezebels are numerous in the mountains of New Guinea.  Alan pinned the specimens upside down to show their colourful undersides.",,dodd_collection_417b_v1.tif,,
196,caitlin's Collection,,25/06/12 15:10,67,Bull Shark ,Carcharhinus leucas ,"Bull sharks have a blunt snout, a stocky body and broadly triangular serrated teeth in their upper jaw.  At full maturity, these powerful predators can attain over three metres, and 200 kilograms. The Bull Shark (<i>Carcharhinus leucas</i>) has a diet of bony fish, turtles, birds, squid, other sharks, dolphins and terrestrial mammals (occasionally including humans).  In the murky water, where they are usually found, they often use a testing 'bump and bite' technique before seriously attacking their prey.   Occurring in all tropical to warm temperate seas, Bull Sharks tolerate both salt and fresh water. Juveniles generally head up-river to avoid large sharks and take advantage of abundant food resources.  ",,Carcharhinus leucas_2008-05-07_IBanks.bmp,Ian Banks,
196,caitlin's Collection,,25/06/12 15:10,95,Titanosaur vertebra fossil ,Titanosaur sp.,"<i>Wintonotitan wattsi</i> was a large plant-eating dinosaur with a long neck, long tail and elephant-like legs. Weighing up to 20 tonnes, these animals were the largest land-based animals to have ever walked the Australian outback. <i>Wintonotitan</i> is one of many new species of titanosaur sauropod dinosaurs to have been discovered in outback Queensland in the last decade",,Titanosaur.jpg,,
197,georgia's Collection,,25/06/12 16:10,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,
197,georgia's Collection,,25/06/12 16:10,149,Bob Marley Sponge,Pipestela candelabra,"Named the 'Bob Marley Sponge' (resembling dreadlocks), this new species of a new genus, discovered in 2008, is one of the most widely-distributed sponge species on the Great Barrier Reef, extending into Papua New Guinea, Solomon Islands and Vanuatu. Finding such a common animal widely spread across the Great Barrier Reef in a new genus clearly tells us how little we still know of even our shallow coastal waters. This species was found to have new tripeptide chemicals which are now in preclinical development for cancer treatment.",,Pipestela_candelabra_G322938_undw.jpg,,
197,georgia's Collection,,25/06/12 16:10,1,Joy Toy teddy bear,,"In the early 1920s George Kirby established Joy Toys, the first Australian company to mass-produce toys.  Joy Toys made teddy bears, wooden toys and cloth dolls, based on traditional European and British designs, in their South Yarra factory, Victoria. This Joy Toy teddy bear was donated to the Queensland Museum in 2006.  While the exact date of manufacture is unknown, its articulated neck, shoulder and hips indicate it was manufactured before 1960.",H44565,db4630,,
197,georgia's Collection,,25/06/12 16:10,14,Cloche-style hat ,,"This hat was designed in the 1960s for Mrs Cia Coronea by Patrick Ogilvie, who fashioned hats for women all over Queensland for 50 years. Ogilvie began his working life as an accountant but at 21 he trained and worked in millinery in Sydney before returning to Brisbane to begin his business in 1947. From 1948 he was based in fashionable Rowe's Arcade, Elizabeth St. In 1972 Ogilvie closed the Rowe's Arcade premises and moved to Indooroopilly. Ogilvie hats incorporated international fashion trends but more importantly, each hat was a one-off that matched the personality of its wearer.",H23326,db5830,,
197,georgia's Collection,,25/06/12 16:10,34,Ball gown,,"This elaborate gown was designed and made by Mrs Janet Walker, Brisbane's leading 19th century costumier.  Janet Walker offered both made to measure and ready to wear garments, ensuring the individuality of gowns by only importing just enough fabric, trimming and lace to make that piece. From 1882 until her retirement in 1938, her designs were worn by elite clientele to society weddings, balls, receptions and government events.  This gown was worn by Mrs Barbara Jane Drury, wife of Edward Robert Drury, former manager of the Queensland National Bank.",H42023,db3338,,
197,georgia's Collection,,25/06/12 16:10,59,Richmond Birdwing,Ornithoptera richmondia,"The Richmond Birdwing is one of Australia's largest and most spectacular butterflies. The drab-coloured females are huge, with a wingspan of nearly 15 centimetres, but it's the black and metallic green males that are truly eye-catching. The Richmond Birdwing occurs only in rainforest in south-east Queensland and north-east New South Wales. The distribution of the Richmond Birdwing has contracted to less than half its former range due the clearing of rainforest, especially in the lowlands. Programs to replant the food plants of the caterpillars are attempting to reverse the decline of this beautiful butterfly.",,cosmozosteria_subzonata_pj968_jw.jpg,,
197,georgia's Collection,,25/06/12 16:10,67,Bull Shark ,Carcharhinus leucas ,"Bull sharks have a blunt snout, a stocky body and broadly triangular serrated teeth in their upper jaw.  At full maturity, these powerful predators can attain over three metres, and 200 kilograms. The Bull Shark (<i>Carcharhinus leucas</i>) has a diet of bony fish, turtles, birds, squid, other sharks, dolphins and terrestrial mammals (occasionally including humans).  In the murky water, where they are usually found, they often use a testing 'bump and bite' technique before seriously attacking their prey.   Occurring in all tropical to warm temperate seas, Bull Sharks tolerate both salt and fresh water. Juveniles generally head up-river to avoid large sharks and take advantage of abundant food resources.  ",,Carcharhinus leucas_2008-05-07_IBanks.bmp,Ian Banks,
197,georgia's Collection,,25/06/12 16:10,84,Eastern Sedgefrog,Litoria fallax,"The small green to pale brown Eastern Sedgefrog is found coastally from north Queensland to southern New South Wales and frequents a wide range of habitats, excluding rainforests. They are common in suburban gardens and favour vegetation surrounding water.  Eastern Sedgefrogs lay their eggs in small clumps attached to aquatic vegetation on the surface of the water. Interestingly, the tadpoles grow to about 30 millimetres in length, making them larger in size than the adult frogs, which only grow to about 15 to 25 millimetres. These frogs have a distinctive call, best described as a long 'wreeeek' followed by two 'pips'.",,litoria_fallax_jw_da0533.jpg,,
197,georgia's Collection,,25/06/12 16:10,90,Green Turtle,Chelonia mydas ,"The Green Turtle inhabits rocky and coral reefs and inshore sea grass beds in coastal tropical and subtropical waters and feeds mainly on algae, sea grass, mangrove seeds and jellyfish. In eastern Australia, most nesting occurs on islands associated with the Great Barrier Reef. The world's largest Green Turtle nesting aggregation is at Raine Island,north-eastern Queensland. Female Green Turtles lay about 115 eggs several times in a season but may have five year intervals between breeding seasons. Green Turtles grow to a shell length of 125 cm. The adult shell is reddish-brown, mottled with black but juveniles have a distinctive sun-ray pattern.",,chelonia_mydas_nx983_gc.tif,,
197,georgia's Collection,,25/06/12 16:10,112,Orange Tube Coral,Tubastrea faulkneri,"<i>Tubastrea</i> corals do not have the zooxanthellae (dinoflagellate) symbiosis common to reef-building corals. They are predators that capture their prey using their large fleshy tentacle-like polyps (yellow-orange) that emerge from distinctive corallites (ranging from pink to green), to catch plankton or other invertebrates that come into contact with them. They mostly live in sheltered habitats such as caves in the shallows, but can also live in deeper waters because they do not depend on sunlight and photosynthesis for their nutrition. They are probably the most photographed coral worldwide, with this species distributed throughout the tropical to subtropical Indo-West Pacific.",,Tubastrea_faulkneri_db4752.jpg,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,146,Aboriginal shields,,"Shields were skillfully crafted and used in ceremonies, dances and occasionally in defensive combat by Aboriginal men. The shape and decoration of the shields varied from region to region. The narrowest shields were usually used in hand-to-hand combat while large, broad shields protected the holder against spears and other missiles. The largest and most spectacular shields were made by the rainforest peoples of north Queensland. They were carefully painted with clan designs and adorned with stunning colours.",,shields_ny617_jw.jpg,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,149,Bob Marley Sponge,Pipestela candelabra,"Named the 'Bob Marley Sponge' (resembling dreadlocks), this new species of a new genus, discovered in 2008, is one of the most widely-distributed sponge species on the Great Barrier Reef, extending into Papua New Guinea, Solomon Islands and Vanuatu. Finding such a common animal widely spread across the Great Barrier Reef in a new genus clearly tells us how little we still know of even our shallow coastal waters. This species was found to have new tripeptide chemicals which are now in preclinical development for cancer treatment.",,Pipestela_candelabra_G322938_undw.jpg,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,2,Prickly pear singeing machine,,"Prickly pear was introduced into Australian gardens from South America in the 1830s. In Queensland it grew quickly and farmers used it as a hedge to fence in farmland. They also used it as cattle fodder, and this machine was designed to singe the prickles off so the cattle could eat it safely. Unknowingly, by feeding it to their cattle, the farmers helped the plant to spread rapidly until it became a major pest. In the 1920s the Cactoblastis moth <i>Cactoblastis cactorum</i> was set loose and within six years it solved one of Australia's biggest introduced pest problems.",H14375,PW520,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,4,Dinmore water filter,,"This water filter, complete with lid, dripstone filters and brass tap, was manufactured by the Dinmore Brick & Tile Company in 1888 for John Simmonds. Simmonds, an English stonemason, arrived in Brisbane in 1880, establishing the J. Simmonds Monumental Works in Ann Street soon after. This 8 gallon, barrel-shaped filter, made for sale in his shop, was fitted with dripstone filters made by Simmonds. Dinmore Brick & Tile Company was formed in 1884 by a group of Brisbane investors. Based in Ipswich, it was a major supplier of domestic pottery until it closed during World War 1.",H12456, dinmore_b_and_t_water_filter_042_ph796.jpg (PH796),,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,8,X-Ray tube ,,"This is an extremely rare and fine example of early X-ray technology. The cathode X-ray tube was amongst the first pieces of radiological equipment ever developed. The cathode, being concave, focuses an electron beam to a small spot on the anticathode. This excites atoms in the anticathode, which relax by emitting X-ray photons. X-rays emerge from the side of the tube and since they emanate from a small spot on the anticathode, X-ray images are sharp. The glass becomes discoloured due to radiation damage. Tubes of this kind were used in medicine and for further X-ray experimentation.",H22579,pw716 ??,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,18,Lumiere Cinematographe,,"The Lumiere Cinematographe, invented in France in 1894, was a portable projector, camera and film processor in one. It was invented by brothers Auguste and Louis Lumiere. There are only 12 known examples of the Cinematographe in the world today. Three are in Australia, of which this is the only one still in operating condition. It was acquired by the Queensland Department of Agriculture and Stock in 1899 and was used by the Department's artist and photographer Frederick Charles Wills and his assistant Henry William Mobsby. The 43 surviving reels of film from Wills and Mobsby comprise the largest collection of Australian film still in existence.",H838.1-4,db2445,,
